RestaurantID,restaurantnameCustom,CountryName,City,Cuisine ,Dateopening,Yearopening,Monthopening,Quarteropening, Monthnames,WeekdayNo,Weekdayname,FinancialMonth,FinancialQuarter,Average_Cost_for_two_in_Dollar,Rating,Has_Table_booking,Has_Online_delivery,Bucket_range,code_for_ range
17060320,Raglan Road Irish Pub and Restaurant,United States,Orlando,Irish,2010-07-28,2010,7,3,July,3,Wednesday,4,2,50,4.3,No,No,lessthan 5,5
18479008,Oye Shawarma,India,New Delhi,Fast Food,2011-08-17,2011,8,3,August,3,Wednesday,5,2,6,1,No,No,5 to 10,2
18347812,Teedos Cake Inn,India,New Delhi,Cafe Bakery,2018-07-02,2018,7,3,July,1,Monday,4,2,6,1,No,No,5 to 10,2
18446423,Al Noor Foods,India,New Delhi,North Indian Mughlai,2014-07-21,2014,7,3,July,1,Monday,4,2,6,1,No,No,5 to 10,2
18455513,Singh Chicken,India,New Delhi,North Indian Mughlai,2018-07-13,2018,7,3,July,5,Friday,4,2,6,1,No,No,5 to 10,2
18313119,Pakeeza Restaurants,India,New Delhi,Mughlai,2011-07-16,2011,7,3,July,6,Saturday,4,2,6,1,No,No,5 to 10,2
18449620,Elements  Mapple Express,India,New Delhi,North Indian Continental Chinese,2018-07-21,2018,7,3,July,6,Saturday,4,2,14.4,1,Yes,No,10 to 15,3
18272389,Dus Bab,India,New Delhi,Tibetan,2017-07-21,2017,7,3,July,5,Friday,4,2,6,1,No,No,5 to 10,2
18317483,Viceroy  The Coffee Shop,India,New Delhi,Cafe,2013-07-09,2013,7,3,July,2,Tuesday,4,2,12,1,No,No,10 to 15,3
18369764,Sahi Pakde Hain,India,New Delhi,North Indian Mughlai Chinese,2013-07-23,2013,7,3,July,2,Tuesday,4,2,6.6,1,No,No,5 to 10,2
18430898,13 Cafe,India,New Delhi,Cafe,2013-07-20,2013,7,3,July,6,Saturday,4,2,6,1,No,No,5 to 10,2
18428216,Amar Bakery,India,New Delhi,Bakery Desserts Fast Food Mithai,2017-06-25,2017,6,2,June,7,Sunday,3,1,6,1,No,No,5 to 10,2
18435830,Habibi Express,India,New Delhi,Lebanese Arabian Moroccan,2010-06-01,2010,6,2,June,2,Tuesday,3,1,10.8,1,Yes,Yes,10 to 15,3
18357956,Rara Dragon,India,New Delhi,Chinese,2015-05-01,2015,5,2,May,5,Friday,2,1,6,1,No,No,5 to 10,2
305153,Flavours Of Delhi,India,New Delhi,North Indian Chinese Fast Food,2014-05-05,2014,5,2,May,1,Monday,2,1,7.8,1,No,No,5 to 10,2
18340302,Cake Point,India,New Delhi,Bakery Desserts,2015-05-22,2015,5,2,May,5,Friday,2,1,7.2,1,No,Yes,5 to 10,2
18397621,Mr Confectioner  Pride Plaza Hotel,India,New Delhi,Bakery,2017-05-07,2017,5,2,May,7,Sunday,2,1,6,1,No,No,5 to 10,2
18472665,Behrouz Biryani,India,New Delhi,Biryani,2016-05-16,2016,5,2,May,1,Monday,2,1,7.2,1,No,Yes,5 to 10,2
18357568,Chicken Point,India,New Delhi,Mughlai North Indian,2011-05-14,2011,5,2,May,6,Saturday,2,1,7.2,1,No,No,5 to 10,2
18492103,New Sindhi Chicken Corner,India,New Delhi,North Indian Mughlai,2018-05-26,2018,5,2,May,6,Saturday,2,1,6,1,No,No,5 to 10,2
18424642,Pawan Foods,India,New Delhi,Chinese North Indian,2018-04-16,2018,4,2,April,1,Monday,1,1,6,1,No,No,5 to 10,2
311666,MughalEZaika,India,New Delhi,Mughlai North Indian,2013-04-24,2013,4,2,April,3,Wednesday,1,1,6,1,No,No,5 to 10,2
18446867,Swiss Gourmessa,India,New Delhi,Bakery,2017-04-27,2017,4,2,April,4,Thursday,1,1,6,1,No,No,5 to 10,2
18438424,Dunkin Donuts,India,New Delhi,Burger Desserts Fast Food,2014-04-26,2014,4,2,April,6,Saturday,1,1,7.2,1,No,No,5 to 10,2
17059541,Maggianos Little Italy,United States,Orlando,Italian,2012-01-27,2012,1,1,January,5,Friday,10,4,50,4.4,No,No,lessthan 5,5
18153555,Chick N Grills,India,New Delhi,Mughlai Fast Food,2018-04-08,2018,4,2,April,7,Sunday,1,1,7.2,1,No,No,5 to 10,2
18429376,Javed Bawarchi Restaurant,India,New Delhi,Mughlai,2016-04-27,2016,4,2,April,3,Wednesday,1,1,7.2,1,No,No,5 to 10,2
18441542,Moonis Kada,India,New Delhi,Mughlai North Indian,2011-04-25,2011,4,2,April,1,Monday,1,1,6,1,No,No,5 to 10,2
311544,The Cake Affairs,India,New Delhi,Bakery Desserts,2017-03-06,2017,3,1,March,1,Monday,12,4,6,1,No,No,5 to 10,2
18430569,Pind Balluchi,India,New Delhi,North Indian Mughlai,2014-03-23,2014,3,1,March,7,Sunday,12,4,9.6,1,Yes,No,5 to 10,2
18014151,Shri Bikaner Sweets  Restaurant,India,New Delhi,North Indian Chinese South Indian,2018-03-18,2018,3,1,March,7,Sunday,12,4,6,1,No,No,5 to 10,2
18435289,Dominos Pizza,India,New Delhi,Pizza Fast Food,2010-03-18,2010,3,1,March,4,Thursday,12,4,8.4,1,No,No,5 to 10,2
18355117,Al Laziz,India,New Delhi,Mughlai,2016-02-01,2016,2,1,February,1,Monday,11,4,6,1,No,No,5 to 10,2
18492048,Pipers  Grill  The Night Chef,India,New Delhi,North Indian Chinese Continental,2013-02-24,2013,2,1,February,7,Sunday,11,4,6,1,No,No,5 to 10,2
18358665,Coffee Shop,India,New Delhi,Cafe North Indian Continental,2011-02-18,2011,2,1,February,5,Friday,11,4,12,1,No,No,10 to 15,3
18489842,hashtag,India,New Delhi,Cafe,2015-02-19,2015,2,1,February,4,Thursday,11,4,6,1,No,No,5 to 10,2
18317473,Curzon  The Royal Bar,India,New Delhi,Finger Food,2014-02-07,2014,2,1,February,5,Friday,11,4,12,1,Yes,No,10 to 15,3
18232109,Kolkata Biriyani On Call,India,New Delhi,Biryani,2010-02-19,2010,2,1,February,5,Friday,11,4,6,1,No,No,5 to 10,2
18438896,Khaao Peeyo,India,New Delhi,Fast Food,2012-02-24,2012,2,1,February,5,Friday,11,4,6,1,No,No,5 to 10,2
18357941,Facebook Fast Food,India,New Delhi,North Indian Mughlai Chinese,2015-02-01,2015,2,1,February,7,Sunday,11,4,9,1,No,No,5 to 10,2
18446485,Pizza Hut Delivery,India,New Delhi,Italian Pizza Fast Food,2010-02-09,2010,2,1,February,2,Tuesday,11,4,9.6,1,No,No,5 to 10,2
18435326,DFood,India,New Delhi,Chinese Fast Food Bakery,2010-01-18,2010,1,1,January,1,Monday,10,4,6,1,No,No,5 to 10,2
18372299,Pizza King,India,New Delhi,Pizza,2018-01-11,2018,1,1,January,4,Thursday,10,4,7.2,1,No,No,5 to 10,2
18478389,Die Bckerei,India,New Delhi,Bakery Desserts,2014-01-20,2014,1,1,January,1,Monday,10,4,6,1,No,No,5 to 10,2
18265712,New Sethis,India,New Delhi,Mughlai North Indian,2013-01-16,2013,1,1,January,3,Wednesday,10,4,6,1,No,No,5 to 10,2
18375201,Ashiyan Foods,India,New Delhi,North Indian Chinese Continental,2012-01-17,2012,1,1,January,2,Tuesday,10,4,8.4,1,No,No,5 to 10,2
18419424,Khan Tandoori Hub,India,New Delhi,North Indian Mughlai,2010-01-15,2010,1,1,January,5,Friday,10,4,6,1,No,No,5 to 10,2
18414469,Kasur Khyon,India,New Delhi,Mughlai Chinese,2012-01-12,2012,1,1,January,4,Thursday,10,4,6,1,No,No,5 to 10,2
18464637,Spices Affair,India,New Delhi,North Indian Mughlai,2010-01-02,2010,1,1,January,6,Saturday,10,4,7.2,1,No,No,5 to 10,2
18458658,Kamal Chicken,India,New Delhi,Mughlai North Indian,2012-01-22,2012,1,1,January,7,Sunday,10,4,6,1,No,No,5 to 10,2
18361932,Cake Point,India,New Delhi,Bakery Desserts,2018-01-01,2018,1,1,January,1,Monday,10,4,7.2,1,No,Yes,5 to 10,2
18313112,Taste of India,India,New Delhi,North Indian Mughlai Chinese,2016-01-06,2016,1,1,January,3,Wednesday,10,4,12,1,Yes,No,10 to 15,3
18434343,Dada Ka Dhaba,India,New Delhi,North Indian Mughlai,2013-01-24,2013,1,1,January,4,Thursday,10,4,6,1,No,Yes,5 to 10,2
18469940,Ovenstory Pizza,India,New Delhi,Pizza Fast Food,2011-01-28,2011,1,1,January,5,Friday,10,4,6,1,No,Yes,5 to 10,2
18312598,Viya Cupcakery,India,New Delhi,Bakery Desserts,2014-01-19,2014,1,1,January,7,Sunday,10,4,6,1,No,No,5 to 10,2
18261164,DZI House,India,New Delhi,North Indian Chinese Tibetan,2013-01-10,2013,1,1,January,4,Thursday,10,4,6.6,1,No,No,5 to 10,2
18354996,The Yolmo Kitchen,India,New Delhi,Chinese,2012-01-21,2012,1,1,January,6,Saturday,10,4,6,1,No,No,5 to 10,2
18440160,Chawla Chik Inn,India,New Delhi,North Indian Mughlai,2016-01-17,2016,1,1,January,7,Sunday,10,4,9.6,1,No,Yes,5 to 10,2
18335692,Xpert Bakers,India,New Delhi,Bakery,2014-09-01,2014,9,3,September,1,Monday,6,2,3,1,No,No,lessthan 5,1
18460325,Javed Chicken Corner,India,New Delhi,Mughlai,2010-09-10,2010,9,3,September,5,Friday,6,2,4.8,1,No,No,lessthan 5,1
18294237,AlRihan,India,New Delhi,Mughlai,2016-09-03,2016,9,3,September,6,Saturday,6,2,3,1,No,No,lessthan 5,1
18449646,MKs Chinese Food,India,New Delhi,Chinese Fast Food,2016-09-26,2016,9,3,September,1,Monday,6,2,3,1,No,No,lessthan 5,1
18421464,Omi Pizza,India,New Delhi,Fast Food,2010-09-03,2010,9,3,September,5,Friday,6,2,4.2,1,No,No,lessthan 5,1
18440394,South Indian  Chinese Fast Food,India,New Delhi,South Indian Chinese Fast Food,2014-09-26,2014,9,3,September,5,Friday,6,2,4.2,1,No,No,lessthan 5,1
18489804,Vandana Food Corner,India,New Delhi,Fast Food North Indian South Indian,2014-09-26,2014,9,3,September,5,Friday,6,2,1.8,1,No,No,lessthan 5,1
18425772,King Of Roll,India,New Delhi,Fast Food,2011-09-20,2011,9,3,September,2,Tuesday,6,2,1.2,1,No,No,lessthan 5,1
9173,Jyoti Sweets,India,New Delhi,Mithai,2010-09-07,2010,9,3,September,2,Tuesday,6,2,1.2,1,No,No,lessthan 5,1
18466389,Shahi Chicken Biryani Corner,India,New Delhi,Biryani,2011-09-17,2011,9,3,September,6,Saturday,6,2,3,1,No,No,lessthan 5,1
18434504,Monis Kada Hotel,India,New Delhi,Mughlai,2010-09-15,2010,9,3,September,3,Wednesday,6,2,4.8,1,No,No,lessthan 5,1
18396418,Cake Spot,India,New Delhi,Bakery Fast Food,2018-09-24,2018,9,3,September,1,Monday,6,2,4.8,1,No,No,lessthan 5,1
18438465,Rajesh Eating Corner,India,New Delhi,Street Food,2011-09-07,2011,9,3,September,3,Wednesday,6,2,1.8,1,No,No,lessthan 5,1
18492045,Ching Chinese,India,New Delhi,Chinese Fast Food,2010-09-25,2010,9,3,September,6,Saturday,6,2,4.8,1,No,No,lessthan 5,1
18292478,Dolce Gelato,India,New Delhi,Ice Cream,2013-09-01,2013,9,3,September,7,Sunday,6,2,1.44,1,No,No,lessthan 5,1
18227685,Anthonys Kitchen,India,New Delhi,North Indian South Indian,2016-09-16,2016,9,3,September,5,Friday,6,2,3,1,No,No,lessthan 5,1
18420697,Aggarwal Sweets,India,New Delhi,Desserts,2013-09-11,2013,9,3,September,3,Wednesday,6,2,1.8,1,No,No,lessthan 5,1
18424188,Special Chicken Biryani,India,New Delhi,Biryani,2015-09-02,2015,9,3,September,3,Wednesday,6,2,1.2,1,No,No,lessthan 5,1
18421467,Momos Hi Momos,India,New Delhi,Chinese,2014-09-07,2014,9,3,September,7,Sunday,6,2,1.8,1,No,No,lessthan 5,1
18424867,Hot Pot,India,New Delhi,Chinese,2012-08-22,2012,8,3,August,3,Wednesday,5,2,1.8,1,No,No,lessthan 5,1
18472675,Kolkatta Kathi Roll,India,New Delhi,North Indian Fast Food,2012-08-24,2012,8,3,August,5,Friday,5,2,1.8,1,No,No,lessthan 5,1
18481294,Krishna Juice  Shakes Corner,India,New Delhi,Juices,2018-08-04,2018,8,3,August,6,Saturday,5,2,1.2,1,No,No,lessthan 5,1
18432941,Daya Sagar,India,New Delhi,North Indian Chinese Mughlai,2015-08-19,2015,8,3,August,3,Wednesday,5,2,4.8,1,No,No,lessthan 5,1
18414511,JDs Restaurant,India,New Delhi,North Indian Chinese,2015-08-22,2015,8,3,August,6,Saturday,5,2,4.2,1,No,No,lessthan 5,1
18357534,Malabar Style Kitchen,India,New Delhi,Kerala,2014-08-01,2014,8,3,August,5,Friday,5,2,4.2,1,No,No,lessthan 5,1
18471263,Hanss PlanetF,India,New Delhi,Chinese Fast Food North Indian,2015-08-17,2015,8,3,August,1,Monday,5,2,4.2,1,No,No,lessthan 5,1
18398504,Aggarwal Bikaneri Sweets,India,New Delhi,Mithai,2011-08-23,2011,8,3,August,2,Tuesday,5,2,1.2,1,No,No,lessthan 5,1
18371399,Bengali Restaurant,India,New Delhi,Bengali Chinese,2014-08-27,2014,8,3,August,3,Wednesday,5,2,1.8,1,No,No,lessthan 5,1
18429186,Shahi Hyderbadi Biryani,India,New Delhi,Mughlai,2010-08-11,2010,8,3,August,3,Wednesday,5,2,3,1,No,No,lessthan 5,1
18406823,Momozone,India,New Delhi,Fast Food,2012-08-15,2012,8,3,August,3,Wednesday,5,2,1.8,1,No,No,lessthan 5,1
18440169,Foodizm,India,New Delhi,North Indian Chinese,2015-08-01,2015,8,3,August,6,Saturday,5,2,3,1,No,No,lessthan 5,1
18435210,Kanuchawala,India,New Delhi,North Indian Chinese,2012-08-19,2012,8,3,August,7,Sunday,5,2,4.8,1,No,No,lessthan 5,1
18486857,Vaishanavi Food Store,India,New Delhi,North Indian Fast Food,2017-08-22,2017,8,3,August,2,Tuesday,5,2,1.8,1,No,No,lessthan 5,1
18409190,PSR Foods,India,New Delhi,North Indian Street Food,2014-08-14,2014,8,3,August,4,Thursday,5,2,1.2,1,No,No,lessthan 5,1
18438438,Aggarwal Bikaner Sweets,India,New Delhi,Bakery,2018-08-14,2018,8,3,August,2,Tuesday,5,2,3,1,No,No,lessthan 5,1
18175302,7 Colours Xpress Kitchen,India,New Delhi,Chinese North Indian,2010-08-14,2010,8,3,August,6,Saturday,5,2,4.2,1,No,No,lessthan 5,1
18377909,Food Plaza,India,New Delhi,Chinese Fast Food,2018-08-21,2018,8,3,August,2,Tuesday,5,2,3,1,No,No,lessthan 5,1
18449640,Shree Krishna Dhaba,India,New Delhi,North Indian South Indian,2016-07-21,2016,7,3,July,4,Thursday,4,2,1.2,1,No,No,lessthan 5,1
18435819,Dada Ka,India,New Delhi,Mughlai Chinese,2017-07-06,2017,7,3,July,4,Thursday,4,2,3,1,No,No,lessthan 5,1
18361741,Noddys,India,New Delhi,Beverages Desserts,2012-07-03,2012,7,3,July,2,Tuesday,4,2,1.2,1,No,No,lessthan 5,1
18424643,Asian House Restaurant,India,New Delhi,Tibetan South Indian North Indian,2013-07-01,2013,7,3,July,1,Monday,4,2,4.8,1,No,No,lessthan 5,1
309101,Kullu Manali Restaurant,India,New Delhi,Tibetan Chinese North Indian,2013-07-25,2013,7,3,July,4,Thursday,4,2,4.8,1,No,No,lessthan 5,1
18272376,Tandoori Khazana,India,New Delhi,North Indian Fast Food,2014-07-05,2014,7,3,July,6,Saturday,4,2,4.2,1,No,No,lessthan 5,1
18317329,Desi Chulha,India,New Delhi,North Indian Chinese,2016-07-17,2016,7,3,July,7,Sunday,4,2,4.8,1,No,No,lessthan 5,1
18363044,Bikaner Sweets Chaat cafe,India,New Delhi,Mithai Street Food,2015-07-26,2015,7,3,July,7,Sunday,4,2,1.2,1,No,No,lessthan 5,1
18421461,Spl Flavour Sodas  Fruit shakes,India,New Delhi,Juices,2016-07-20,2016,7,3,July,3,Wednesday,4,2,1.2,1,No,No,lessthan 5,1
18432214,Dilli Darbar Chicken Point,India,New Delhi,Mughlai,2018-07-09,2018,7,3,July,1,Monday,4,2,4.8,1,No,No,lessthan 5,1
304405,Sharma Sweets,India,New Delhi,Mithai Street Food,2013-07-02,2013,7,3,July,2,Tuesday,4,2,1.2,1,No,No,lessthan 5,1
18464636,Baba Ji,India,New Delhi,Fast Food,2010-07-22,2010,7,3,July,4,Thursday,4,2,3,1,No,No,lessthan 5,1
18431187,Foodies,India,New Delhi,Chinese,2011-07-03,2011,7,3,July,7,Sunday,4,2,4.8,1,No,No,lessthan 5,1
18431105,Surprise  Bakers  Bites,India,New Delhi,Bakery Fast Food,2014-07-08,2014,7,3,July,2,Tuesday,4,2,4.8,1,No,No,lessthan 5,1
18432030,Angelena Restaurant,India,New Delhi,North Indian Chinese,2015-07-17,2015,7,3,July,5,Friday,4,2,4.2,1,No,No,lessthan 5,1
18363081,3x Cafe,India,New Delhi,Fast Food Desserts Beverages,2012-07-02,2012,7,3,July,1,Monday,4,2,5.4,1,No,No,5 to 10,2
18441685,RS Chinese Food,India,New Delhi,Fast Food,2014-07-09,2014,7,3,July,3,Wednesday,4,2,3,1,No,No,lessthan 5,1
7809,Welcome Fast Food  Parantha,India,New Delhi,Chinese Fast Food,2017-07-19,2017,7,3,July,3,Wednesday,4,2,1.2,1,No,No,lessthan 5,1
18445764,Shalimar Vyanjan,India,New Delhi,North Indian Chinese,2016-07-24,2016,7,3,July,7,Sunday,4,2,4.8,1,No,No,lessthan 5,1
18431145,Radha Swami Chaat Bhandar,India,New Delhi,Street Food,2018-07-21,2018,7,3,July,6,Saturday,4,2,1.2,1,No,No,lessthan 5,1
18455551,Variety of Shawarmas,India,New Delhi,Fast Food,2017-07-02,2017,7,3,July,7,Sunday,4,2,1.8,1,No,No,lessthan 5,1
18372694,Sweets n Treats,India,New Delhi,Street Food,2013-07-23,2013,7,3,July,2,Tuesday,4,2,0.6,1,No,No,lessthan 5,1
18168147,SK Fast Food,India,New Delhi,Chinese,2011-07-03,2011,7,3,July,7,Sunday,4,2,4.2,1,No,No,lessthan 5,1
18401128,Aahar Meat and Chicken Shop,India,New Delhi,Raw Meats Fast Food,2018-06-08,2018,6,2,June,5,Friday,3,1,4.8,1,No,No,lessthan 5,1
18421463,Madaan Confectionery,India,New Delhi,Bakery,2016-06-11,2016,6,2,June,6,Saturday,3,1,1.8,1,No,No,lessthan 5,1
18395538,Matthi Wala,India,New Delhi,Mithai Street Food,2017-06-26,2017,6,2,June,1,Monday,3,1,1.8,1,No,No,lessthan 5,1
18351471,Khan Foods,India,New Delhi,Mughlai,2018-06-23,2018,6,2,June,6,Saturday,3,1,4.8,1,No,No,lessthan 5,1
18426904,Preet Fast Foods,India,New Delhi,Street Food,2012-06-17,2012,6,2,June,7,Sunday,3,1,0.6,1,No,No,lessthan 5,1
18424625,Kathi Junction,India,New Delhi,Fast Food,2014-06-16,2014,6,2,June,1,Monday,3,1,3,1,No,No,lessthan 5,1
18419919,Maan Singh Halwai,India,New Delhi,Mithai,2011-06-28,2011,6,2,June,2,Tuesday,3,1,1.2,1,No,No,lessthan 5,1
18394362,Connoisseur,India,New Delhi,Bakery,2013-06-24,2013,6,2,June,1,Monday,3,1,4.8,1,No,No,lessthan 5,1
18261956,Goldy Chat Bhandar,India,New Delhi,Street Food,2017-06-15,2017,6,2,June,4,Thursday,3,1,1.2,1,No,No,lessthan 5,1
302473,Cafe Highway,India,New Delhi,Fast Food Chinese,2014-06-19,2014,6,2,June,4,Thursday,3,1,3,1,No,No,lessthan 5,1
18478990,Bhutani Chaap,India,New Delhi,North Indian Fast Food,2018-06-20,2018,6,2,June,3,Wednesday,3,1,3,1,No,No,lessthan 5,1
18449629,Giani,India,New Delhi,Ice Cream Desserts,2018-06-17,2018,6,2,June,7,Sunday,3,1,4.8,1,No,No,lessthan 5,1
18361211,Prem Chinese Fast Food,India,New Delhi,Chinese,2011-06-24,2011,6,2,June,5,Friday,3,1,1.8,1,No,No,lessthan 5,1
18358168,Sams 22,India,New Delhi,Fast Food Beverages,2013-06-05,2013,6,2,June,3,Wednesday,3,1,3,1,No,No,lessthan 5,1
18440163,Zaika Restaurant,India,New Delhi,Mughlai North Indian,2016-06-25,2016,6,2,June,6,Saturday,3,1,4.2,1,No,No,lessthan 5,1
18489533,Bhawani Restaurant,India,New Delhi,North Indian Mughlai Chinese,2014-06-23,2014,6,2,June,1,Monday,3,1,4.2,1,No,No,lessthan 5,1
18424654,New Aggarwal Sweets  Fast Food,India,New Delhi,Mithai Fast Food,2013-06-01,2013,6,2,June,6,Saturday,3,1,1.8,1,No,No,lessthan 5,1
18466972,HTW Bakers,India,New Delhi,Bakery Desserts,2014-06-18,2014,6,2,June,3,Wednesday,3,1,4.2,1,No,No,lessthan 5,1
18466396,Dessi Food,India,New Delhi,Street Food,2017-05-09,2017,5,2,May,2,Tuesday,2,1,1.2,1,No,No,lessthan 5,1
18435806,Crazzy Bite,India,New Delhi,Chinese,2016-05-12,2016,5,2,May,4,Thursday,2,1,4.8,1,No,No,lessthan 5,1
18435303,Punjabi Tandoori Tikka,India,New Delhi,Street Food,2017-05-22,2017,5,2,May,1,Monday,2,1,3,1,No,No,lessthan 5,1
18168122,Kerala Kitchen  Restaurant,India,New Delhi,South Indian,2011-05-18,2011,5,2,May,3,Wednesday,2,1,3,1,No,No,lessthan 5,1
18489541,Aggarwal Sweets,India,New Delhi,Mithai South Indian Street Food,2015-05-19,2015,5,2,May,2,Tuesday,2,1,3,1,No,No,lessthan 5,1
18451166,Magic MoMo Corner,India,New Delhi,Chinese Fast Food,2016-05-15,2016,5,2,May,7,Sunday,2,1,3,1,No,No,lessthan 5,1
310952,Student Corner,India,New Delhi,Fast Food,2010-05-24,2010,5,2,May,1,Monday,2,1,0.6,1,No,No,lessthan 5,1
18468524,The Pure Kitchen,India,New Delhi,Chinese Continental North Indian,2016-05-27,2016,5,2,May,5,Friday,2,1,3,1,No,No,lessthan 5,1
9194,Do Bhai Paneer Wale And Sweets,India,New Delhi,Bakery,2011-05-22,2011,5,2,May,7,Sunday,2,1,1.2,1,No,No,lessthan 5,1
18371391,TCW Chaat Point,India,New Delhi,Street Food,2015-05-10,2015,5,2,May,7,Sunday,2,1,1.2,1,No,No,lessthan 5,1
18421038,Cafe Coffee Day,India,New Delhi,Cafe,2012-05-28,2012,5,2,May,1,Monday,2,1,5.4,1,No,No,5 to 10,2
18412894,Cake Walk,India,New Delhi,Bakery Fast Food,2017-05-01,2017,5,2,May,1,Monday,2,1,1.2,1,No,No,lessthan 5,1
18423857,Laxmi Dairy,India,New Delhi,Mithai Street Food,2013-05-04,2013,5,2,May,6,Saturday,2,1,1.8,1,No,No,lessthan 5,1
18291209,Raju Ice Cream Parlor,India,New Delhi,Pizza Ice Cream,2017-05-21,2017,5,2,May,7,Sunday,2,1,3,1,No,No,lessthan 5,1
18420433,Shisha,India,New Delhi,Cafe,2013-04-14,2013,4,2,April,7,Sunday,1,1,4.8,1,No,No,lessthan 5,1
18336472,Brown House Cafe,India,New Delhi,Chinese North Indian,2011-04-16,2011,4,2,April,6,Saturday,1,1,3,1,No,No,lessthan 5,1
18419915,DaawateMehak,India,New Delhi,North Indian Mughlai Chinese,2012-04-04,2012,4,2,April,3,Wednesday,1,1,4.2,1,No,No,lessthan 5,1
18416842,UP AlFlah Restaurant,India,New Delhi,Biryani,2011-04-04,2011,4,2,April,1,Monday,1,1,4.2,1,No,No,lessthan 5,1
18492029,Aap Ki Khatir,India,New Delhi,Mughlai North Indian,2011-04-05,2011,4,2,April,2,Tuesday,1,1,4.8,1,No,No,lessthan 5,1
18352672,Bollywood Khana,India,New Delhi,North Indian Fast Food,2017-04-22,2017,4,2,April,6,Saturday,1,1,1.8,1,No,No,lessthan 5,1
18492033,Lajawab Chicken  Fish Fry,India,New Delhi,Mughlai,2018-04-15,2018,4,2,April,7,Sunday,1,1,4.2,1,No,No,lessthan 5,1
18472683,Shree Vinayaga Restaurant,India,New Delhi,South Indian,2015-04-28,2015,4,2,April,2,Tuesday,1,1,4.8,1,No,No,lessthan 5,1
306678,Bajrang Misthan Bhawan,India,New Delhi,Mithai,2014-04-24,2014,4,2,April,4,Thursday,1,1,1.2,1,No,No,lessthan 5,1
18359302,Chilli Tadka,India,New Delhi,Chinese Fast Food,2016-04-02,2016,4,2,April,6,Saturday,1,1,3,1,No,No,lessthan 5,1
18352275,Kings Food,India,New Delhi,Chinese,2011-04-25,2011,4,2,April,1,Monday,1,1,3,1,No,No,lessthan 5,1
18322599,Daily Belly,India,New Delhi,North Indian South Indian Chinese,2016-04-08,2016,4,2,April,5,Friday,1,1,4.2,1,No,No,lessthan 5,1
304888,Dosa and Pizza Corner,India,New Delhi,South Indian Pizza Chinese,2013-04-19,2013,4,2,April,5,Friday,1,1,1.8,1,No,No,lessthan 5,1
18372324,Kasba,India,New Delhi,Chinese,2017-04-06,2017,4,2,April,4,Thursday,1,1,3,1,No,No,lessthan 5,1
18361222,Dinesh Meat Wala,India,New Delhi,Mughlai,2010-04-10,2010,4,2,April,6,Saturday,1,1,4.8,1,No,No,lessthan 5,1
18357943,Shama Muradabadi Chicken Biryani,India,New Delhi,Mughlai,2018-04-08,2018,4,2,April,7,Sunday,1,1,4.8,1,No,No,lessthan 5,1
18365986,Batra Chinese Food  Chaap,India,New Delhi,Chinese,2013-04-21,2013,4,2,April,7,Sunday,1,1,3,1,No,No,lessthan 5,1
18455545,Freezy,India,New Delhi,Ice Cream,2017-04-13,2017,4,2,April,4,Thursday,1,1,0.6,1,No,No,lessthan 5,1
18366008,Madan Sweets  Bakers,India,New Delhi,Mithai,2016-04-02,2016,4,2,April,6,Saturday,1,1,1.2,1,No,No,lessthan 5,1
18291232,Unique Pastry,India,New Delhi,Bakery Desserts,2018-04-19,2018,4,2,April,4,Thursday,1,1,3,1,No,No,lessthan 5,1
18378043,Hot N Fresh Pizza,India,New Delhi,Pizza,2010-03-24,2010,3,1,March,3,Wednesday,12,4,4.8,1,No,No,lessthan 5,1
18463985,RAMG Samose Wale,India,New Delhi,Street Food,2018-03-03,2018,3,1,March,6,Saturday,12,4,1.2,1,No,No,lessthan 5,1
18391757,Good Luck Cafe,India,New Delhi,Ice Cream,2012-03-24,2012,3,1,March,6,Saturday,12,4,3,1,No,No,lessthan 5,1
310988,Special Tea Point,India,New Delhi,Street Food North Indian,2015-03-16,2015,3,1,March,1,Monday,12,4,0.6,1,No,No,lessthan 5,1
18425768,SR Bakers,India,New Delhi,Bakery,2017-03-19,2017,3,1,March,7,Sunday,12,4,1.2,1,No,No,lessthan 5,1
18432222,Anjel China  Tibetian Food,India,New Delhi,Tibetan Chinese,2014-03-21,2014,3,1,March,5,Friday,12,4,4.8,1,No,No,lessthan 5,1
18261161,The Regal Chicken Corner,India,New Delhi,North Indian Mughlai,2014-03-11,2014,3,1,March,2,Tuesday,12,4,4.8,1,No,No,lessthan 5,1
18368023,Guru Om Vanna,India,New Delhi,Street Food,2015-03-15,2015,3,1,March,7,Sunday,12,4,4.8,1,No,No,lessthan 5,1
18291456,Kedgy Bite,India,New Delhi,Fast Food,2016-03-27,2016,3,1,March,7,Sunday,12,4,1.2,1,No,No,lessthan 5,1
18354667,Food Cafe,India,New Delhi,South Indian North Indian Chinese,2016-02-12,2016,2,1,February,5,Friday,11,4,4.2,1,No,No,lessthan 5,1
